betaP, Volume Fraction
9.000000000000000000e+00,5.667527327885807376e-01
9.000000000000000000e+00,5.590131915037790389e-01
9.000000000000000000e+00,5.485599084155812211e-01
9.000000000000000000e+00,5.496307305130769816e-01
9.000000000000000000e+00,5.613713665074604453e-01
9.000000000000000000e+00,5.467248187726942987e-01
9.000000000000000000e+00,5.392388213004188913e-01
9.000000000000000000e+00,5.481820298255728474e-01
9.000000000000000000e+00,5.629856084619456746e-01
9.000000000000000000e+00,5.664516596693839334e-01
9.000000000000000000e+00,5.649534513017802073e-01
9.000000000000000000e+00,5.525668031753359077e-01
9.000000000000000000e+00,5.659664642544771640e-01
9.000000000000000000e+00,5.720278178173683337e-01
9.000000000000000000e+00,5.755231088029026942e-01
9.000000000000000000e+00,5.733171515289293696e-01
9.000000000000000000e+00,5.746902636978995504e-01
9.000000000000000000e+00,5.712163896202625546e-01
9.000000000000000000e+00,5.667013325528789114e-01
9.000000000000000000e+00,5.614377885326748974e-01
9.000000000000000000e+00,5.517590081540990621e-01
9.000000000000000000e+00,5.574938140033727230e-01
9.000000000000000000e+00,5.691955678045410583e-01
9.000000000000000000e+00,5.541072383193987871e-01
9.000000000000000000e+00,5.544388860247199124e-01
9.000000000000000000e+00,5.557195212539214335e-01
9.000000000000000000e+00,5.544168387530039599e-01
9.000000000000000000e+00,5.555791822533895363e-01
9.000000000000000000e+00,5.904684730430991291e-01
9.000000000000000000e+00,5.800542884920847353e-01
9.000000000000000000e+00,5.608642894422753988e-01
9.000000000000000000e+00,5.608949385003242361e-01
9.000000000000000000e+00,5.523665717762361593e-01
9.000000000000000000e+00,5.522031766497784711e-01
9.000000000000000000e+00,5.407395069343199356e-01
9.000000000000000000e+00,5.467149938638241613e-01
9.000000000000000000e+00,5.480617599449348898e-01
9.000000000000000000e+00,5.456812892188913633e-01
9.000000000000000000e+00,5.614918184247786881e-01
9.000000000000000000e+00,5.635492078285994078e-01
9.000000000000000000e+00,5.608523298995397033e-01
9.000000000000000000e+00,5.543260197950946599e-01
9.000000000000000000e+00,5.639612792160517696e-01
9.000000000000000000e+00,5.878606696375942020e-01
9.000000000000000000e+00,5.806514046444893884e-01
9.000000000000000000e+00,5.768477990199876171e-01
9.000000000000000000e+00,5.775228911897831718e-01
9.000000000000000000e+00,5.618600590472850875e-01
9.000000000000000000e+00,5.637701951063146533e-01
9.000000000000000000e+00,5.655330333924162289e-01
9.000000000000000000e+00,5.702797297415634903e-01
9.000000000000000000e+00,5.706240079801127019e-01
9.000000000000000000e+00,5.894072280203480618e-01
9.000000000000000000e+00,5.851070615924977014e-01
9.000000000000000000e+00,5.811008795052632347e-01
9.000000000000000000e+00,5.957898542858026669e-01
9.000000000000000000e+00,5.917088729912822753e-01
9.000000000000000000e+00,5.927680275129721954e-01
9.000000000000000000e+00,5.848671626535562051e-01
9.000000000000000000e+00,5.914647015397077601e-01
9.000000000000000000e+00,5.932853317784875236e-01
9.000000000000000000e+00,5.926893792056144861e-01
9.000000000000000000e+00,5.920387939020879120e-01
9.000000000000000000e+00,5.876694340031816122e-01
9.000000000000000000e+00,5.723725327802986484e-01
9.000000000000000000e+00,5.778211447198959849e-01
9.000000000000000000e+00,5.770904940821993678e-01
9.000000000000000000e+00,5.692080359607947226e-01
9.000000000000000000e+00,5.699257401524855382e-01
9.000000000000000000e+00,5.727498815774118013e-01
9.000000000000000000e+00,5.850892841661905486e-01
9.000000000000000000e+00,5.934914783099259905e-01
9.000000000000000000e+00,5.844772996044844682e-01
9.000000000000000000e+00,5.735709375941251409e-01
9.000000000000000000e+00,5.748266785821888325e-01
9.000000000000000000e+00,5.795992576778422611e-01
9.000000000000000000e+00,5.705828448107859163e-01
9.000000000000000000e+00,5.731132711156732285e-01
9.000000000000000000e+00,5.665935360991585235e-01
9.000000000000000000e+00,5.686638898109818152e-01
9.000000000000000000e+00,5.651172131498788387e-01
9.000000000000000000e+00,5.866619199287547159e-01
9.000000000000000000e+00,5.818240608847575768e-01
9.000000000000000000e+00,5.733717187418289063e-01
9.000000000000000000e+00,5.816175621885835145e-01
9.000000000000000000e+00,5.618815665070173715e-01
9.000000000000000000e+00,5.485466623349295467e-01
9.000000000000000000e+00,5.482869566454517951e-01
9.000000000000000000e+00,5.530062650884327580e-01
9.000000000000000000e+00,5.492175940145392898e-01
9.000000000000000000e+00,5.458816066337686124e-01
9.000000000000000000e+00,5.342003647906132802e-01
9.000000000000000000e+00,5.314973883076367089e-01
9.000000000000000000e+00,5.393552067773283998e-01
9.000000000000000000e+00,5.299208025352376561e-01
9.000000000000000000e+00,5.418227269896663811e-01
9.000000000000000000e+00,5.333955647498132002e-01
9.000000000000000000e+00,5.396195222284549953e-01
9.000000000000000000e+00,5.469992491650340627e-01
1.000000000000000000e+01,5.508731757580784816e-01
1.000000000000000000e+01,5.510145814253812890e-01
1.000000000000000000e+01,5.437205660371394744e-01
1.000000000000000000e+01,5.645081382942289672e-01
1.000000000000000000e+01,5.606159199263720527e-01
1.000000000000000000e+01,5.600871124912205623e-01
1.000000000000000000e+01,5.632621716714791837e-01
1.000000000000000000e+01,5.607954381886960382e-01
1.000000000000000000e+01,5.747952663344851887e-01
1.000000000000000000e+01,5.786691096579188454e-01
1.000000000000000000e+01,5.919302242159923955e-01
1.000000000000000000e+01,5.957257635549291219e-01
1.000000000000000000e+01,5.895448721229178402e-01
1.000000000000000000e+01,5.908212965500220237e-01
1.000000000000000000e+01,6.014098742925925167e-01
1.000000000000000000e+01,5.994671793877170973e-01
1.000000000000000000e+01,5.979435568408639767e-01
1.000000000000000000e+01,5.887091650902640527e-01
1.000000000000000000e+01,5.911280423133662421e-01
1.000000000000000000e+01,6.022748702726504755e-01
1.000000000000000000e+01,6.035953174829044032e-01
1.000000000000000000e+01,5.963980353551715519e-01
1.000000000000000000e+01,5.969447559851071006e-01
1.000000000000000000e+01,5.911734723718830020e-01
1.000000000000000000e+01,5.738565627843011940e-01
1.000000000000000000e+01,5.665574964486375098e-01
1.000000000000000000e+01,5.830157612486668306e-01
1.000000000000000000e+01,5.817313280994527158e-01
1.000000000000000000e+01,5.665009656316394304e-01
1.000000000000000000e+01,5.621004063001450168e-01
1.000000000000000000e+01,5.636558413352233954e-01
1.000000000000000000e+01,5.726989046182839882e-01
1.000000000000000000e+01,5.744739575404681498e-01
1.000000000000000000e+01,5.825411179264263772e-01
1.000000000000000000e+01,5.716546546614390545e-01
1.000000000000000000e+01,5.818530153070889943e-01
1.000000000000000000e+01,5.885069960040326675e-01
1.000000000000000000e+01,5.955181301764921331e-01
1.000000000000000000e+01,5.906413556717676760e-01
1.000000000000000000e+01,5.718327736453880927e-01
1.000000000000000000e+01,5.808562911120772609e-01
1.000000000000000000e+01,5.799826125667172372e-01
1.000000000000000000e+01,5.936239466993000757e-01
1.000000000000000000e+01,5.989648795369787448e-01
1.000000000000000000e+01,6.166938530887025038e-01
1.000000000000000000e+01,5.904501779839171904e-01
1.000000000000000000e+01,5.590163039929811895e-01
1.000000000000000000e+01,5.463197484031868667e-01
1.000000000000000000e+01,5.738146313190447545e-01
1.000000000000000000e+01,5.728264307676187439e-01
1.000000000000000000e+01,5.761048352690696372e-01
1.000000000000000000e+01,5.706825039114348241e-01
1.000000000000000000e+01,5.658300738212237446e-01
1.000000000000000000e+01,5.788627525093711368e-01
1.000000000000000000e+01,5.679476750960186227e-01
1.000000000000000000e+01,5.759215896653471223e-01
1.000000000000000000e+01,5.841620119807021672e-01
1.000000000000000000e+01,5.818673233164775027e-01
1.000000000000000000e+01,5.881850584077754629e-01
1.000000000000000000e+01,5.928077772913445953e-01
1.000000000000000000e+01,5.911706127125748722e-01
1.000000000000000000e+01,6.160349631466965903e-01
1.000000000000000000e+01,5.927497976645335065e-01
1.000000000000000000e+01,5.975339411866558148e-01
1.000000000000000000e+01,5.919612791263877405e-01
1.000000000000000000e+01,5.926700072379230688e-01
1.000000000000000000e+01,5.885668075295580337e-01
1.000000000000000000e+01,5.751902732651108519e-01
1.000000000000000000e+01,5.703228915433175006e-01
1.000000000000000000e+01,5.761823272952782959e-01
1.000000000000000000e+01,5.791783405544498331e-01
1.000000000000000000e+01,5.688546379811286746e-01
1.000000000000000000e+01,5.694124132739222244e-01
1.000000000000000000e+01,5.665997116259392508e-01
1.000000000000000000e+01,5.731417895639602245e-01
1.000000000000000000e+01,5.588228464503947057e-01
1.000000000000000000e+01,5.555874144961924221e-01
1.000000000000000000e+01,5.949321363317650047e-01
1.000000000000000000e+01,5.877073591654311535e-01
1.000000000000000000e+01,5.821650324925228270e-01
1.000000000000000000e+01,5.989696607644041659e-01
1.000000000000000000e+01,5.971949808802663462e-01
1.000000000000000000e+01,5.945628843551613585e-01
1.000000000000000000e+01,5.878466601762152299e-01
1.000000000000000000e+01,5.927741114228017860e-01
1.000000000000000000e+01,5.900511104758364711e-01
1.000000000000000000e+01,5.854651921219319322e-01
1.000000000000000000e+01,5.758435474569104651e-01
1.000000000000000000e+01,5.710144286131222380e-01
1.000000000000000000e+01,5.708572923414482192e-01
1.000000000000000000e+01,5.668314757514638647e-01
1.000000000000000000e+01,5.721537157522849082e-01
1.000000000000000000e+01,5.819356311126046011e-01
1.000000000000000000e+01,5.801392826954376858e-01
1.000000000000000000e+01,5.577991888776421270e-01
1.000000000000000000e+01,5.611040404567111395e-01
1.000000000000000000e+01,5.702199826694265283e-01
1.000000000000000000e+01,5.739731557641309934e-01
1.000000000000000000e+01,5.807414986253327527e-01
1.000000000000000000e+01,5.767989757915024107e-01
1.000000000000000000e+01,5.703431764169930585e-01
1.000000000000000000e+01,5.722537524470492354e-01
1.000000000000000000e+01,5.785691533187781177e-01
1.000000000000000000e+01,5.719495511495951146e-01
1.000000000000000000e+01,5.555431358378418727e-01
1.000000000000000000e+01,5.779194461544179262e-01
1.000000000000000000e+01,5.864825039740932944e-01
1.000000000000000000e+01,5.929437908720659456e-01
1.000000000000000000e+01,5.979958775969144158e-01
1.000000000000000000e+01,5.891766282406695199e-01
1.000000000000000000e+01,5.922006295068215076e-01
1.000000000000000000e+01,5.845699548312182081e-01
1.000000000000000000e+01,5.804849034682375564e-01
1.000000000000000000e+01,5.890322731352287677e-01
1.000000000000000000e+01,5.689638731939163918e-01
1.000000000000000000e+01,5.694863082086053518e-01
1.000000000000000000e+01,5.688328763062231452e-01
1.000000000000000000e+01,5.664530827739603369e-01
1.000000000000000000e+01,5.861578445560162720e-01
1.000000000000000000e+01,5.849544574087788273e-01
1.000000000000000000e+01,5.862407150950161849e-01
1.000000000000000000e+01,5.830531471878956928e-01
1.000000000000000000e+01,5.738260405861697055e-01
1.000000000000000000e+01,5.637197408183763914e-01
1.000000000000000000e+01,5.767851845722041793e-01
1.000000000000000000e+01,5.754968504607917978e-01
1.000000000000000000e+01,5.717891753720856229e-01
1.000000000000000000e+01,5.944751769267927477e-01
1.000000000000000000e+01,5.887677339764844087e-01
1.000000000000000000e+01,5.938140299867010752e-01
1.000000000000000000e+01,5.915244209443012435e-01
1.000000000000000000e+01,5.932007875485136861e-01
1.000000000000000000e+01,5.905511346602576594e-01
1.000000000000000000e+01,5.877858368426621682e-01
1.000000000000000000e+01,5.876212614247656729e-01
1.000000000000000000e+01,5.897405734704379565e-01
1.000000000000000000e+01,5.984092532551832377e-01
1.000000000000000000e+01,6.057213366803562149e-01
1.000000000000000000e+01,6.079351643748309719e-01
1.000000000000000000e+01,6.111198391768365434e-01
1.000000000000000000e+01,6.072363414264168036e-01
1.000000000000000000e+01,5.928623227225642278e-01
1.000000000000000000e+01,5.997291287126427228e-01
1.000000000000000000e+01,5.896006060921376024e-01
1.000000000000000000e+01,5.939317949059375046e-01
1.000000000000000000e+01,6.088866565809474274e-01
1.000000000000000000e+01,6.039855693580749030e-01
1.000000000000000000e+01,6.031218181182470550e-01
1.000000000000000000e+01,5.972025824342103162e-01
1.000000000000000000e+01,5.842175769176676248e-01
1.000000000000000000e+01,5.751594668799198118e-01
1.000000000000000000e+01,5.793481359485855853e-01
1.000000000000000000e+01,5.923911758908897429e-01
1.000000000000000000e+01,5.852354013479164063e-01
1.000000000000000000e+01,5.864413755040900345e-01
1.000000000000000000e+01,5.857418814540648055e-01
1.000000000000000000e+01,5.808934782851407075e-01
1.000000000000000000e+01,5.790997439820950721e-01
1.000000000000000000e+01,5.946120241283232577e-01
1.000000000000000000e+01,5.760832329458882572e-01
1.000000000000000000e+01,5.806933003778138591e-01
1.000000000000000000e+01,5.747478199055670034e-01
1.000000000000000000e+01,5.734309407816557957e-01
1.000000000000000000e+01,5.792743052595527020e-01
1.000000000000000000e+01,5.820998193768964768e-01
1.000000000000000000e+01,5.778258378743250656e-01
1.000000000000000000e+01,5.641885101270029956e-01
1.000000000000000000e+01,5.669426275159064055e-01
1.000000000000000000e+01,5.838314345212588519e-01
1.000000000000000000e+01,5.815717895201146792e-01
1.000000000000000000e+01,5.889324085609712878e-01
1.000000000000000000e+01,5.952307164109362780e-01
1.000000000000000000e+01,5.914511966846430768e-01
1.000000000000000000e+01,5.856591690462790156e-01
1.000000000000000000e+01,5.692189415107398176e-01
1.000000000000000000e+01,5.757130609832232793e-01
1.000000000000000000e+01,5.767466254210166232e-01
1.000000000000000000e+01,5.808444483358087274e-01
1.000000000000000000e+01,5.614324196469735462e-01
1.000000000000000000e+01,5.525538319448439761e-01
1.000000000000000000e+01,5.597651407218281472e-01
1.000000000000000000e+01,5.643088416385467765e-01
1.000000000000000000e+01,5.643502878648083421e-01
1.000000000000000000e+01,5.783889442733830544e-01
1.000000000000000000e+01,5.786164647313498666e-01
1.000000000000000000e+01,5.780166777251410926e-01
1.000000000000000000e+01,5.708942184748014848e-01
1.000000000000000000e+01,5.721820080423789534e-01
1.000000000000000000e+01,5.749481371499017834e-01
1.000000000000000000e+01,5.751890440167443108e-01
1.000000000000000000e+01,5.711918995188661752e-01
1.000000000000000000e+01,5.607811855697728554e-01
1.000000000000000000e+01,5.707376353621865794e-01
1.000000000000000000e+01,5.764194404194451504e-01
1.000000000000000000e+01,5.866564180097847414e-01
1.000000000000000000e+01,5.840468846088554544e-01
1.000000000000000000e+01,5.659351052414716143e-01
1.000000000000000000e+01,5.594235862724740160e-01
1.000000000000000000e+01,5.720047283490466983e-01
1.000000000000000000e+01,5.760430373346967503e-01
1.000000000000000000e+01,5.729583488912469713e-01
1.000000000000000000e+01,5.794046880235366181e-01
1.000000000000000000e+01,5.609278782638750238e-01
1.000000000000000000e+01,5.750813849650087128e-01
1.000000000000000000e+01,5.631385052636399546e-01
1.000000000000000000e+01,5.637983881139598807e-01
1.000000000000000000e+01,5.774323788378573630e-01
1.000000000000000000e+01,5.747772600988483305e-01
1.000000000000000000e+01,5.632260598335554480e-01
1.000000000000000000e+01,5.627793953781188296e-01
1.000000000000000000e+01,5.744650603570740088e-01
1.000000000000000000e+01,5.786823009899006998e-01
1.000000000000000000e+01,5.693634749479741242e-01
1.000000000000000000e+01,5.759771840144881638e-01
1.000000000000000000e+01,5.821794763870230538e-01
1.000000000000000000e+01,5.777131479970427641e-01
1.000000000000000000e+01,5.638841132311563920e-01
1.000000000000000000e+01,5.649513543137615335e-01
1.000000000000000000e+01,5.587161533856005446e-01
